Precompute geometric measures at collocation points.
Done.
Start training.
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.36e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.36e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.36e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Epoch: 24, rel. L2 error: 1.07e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Epoch: 25, rel. L2 error: 1.07e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.36e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Epoch: 26, rel. L2 error: 1.03e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.76e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.32e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 27, rel. L2 error: 1.03e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Epoch: 28, rel. L2 error: 1.02e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.36e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Epoch: 29, rel. L2 error: 9.15e-03
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.64e-03, Energy share (memb./bend./shear): 7.76e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.78e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Epoch: 30, rel. L2 error: 9.00e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Epoch: 31, rel. L2 error: 8.92e-03
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 32, rel. L2 error: 8.87e-03
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.35e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Epoch: 33, rel. L2 error: 8.69e-03
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.34e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.66e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
Inner energy: 9.65e-03, Energy share (memb./bend./shear): 7.77e-03/1.35e-03/5.33e-04, Work: 1.93e-02
